Batch Number,Batch Row,SKU,Item Name,Customer-facing Name,Reporting Category,Default Vendor Name,Default Vendor Code,Local Image Filename,Local Image Relative Path,Local Image Absolute Path,Website Image URL,Has Local Image,Has Website Image,Has Any Image
1,153,60006,5/16 Push to Fit Wye(brush),5/16 Push to Fit Wye(brush),Tucker,Tucker,60006,60006.png,Images\Tucker images\60006.png,C:\Codex\AZCS Inventory\Images\Tucker images\60006.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/516-push-to-fit-wyebrush-3472359.png?v=1753306175,Y,Y,Y
1,154,63014,5/16 union,Union for Pole Tubing,Tucker,Tucker,63014,63014.png,Images\Tucker images\63014.png,C:\Codex\AZCS Inventory\Images\Tucker images\63014.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/union-for-pole-tubing-9243590.png?v=1759914594,Y,Y,Y
1,155,TANK,50 gallon Tank,50 gallon Tank,Tucker,Tucker,TANK,TANK.png,Images\Tucker images\TANK.png,C:\Codex\AZCS Inventory\Images\Tucker images\TANK.png,,Y,N,Y
1,156,T-50HM-BARE,50' HM BARE POLE (no tips included),Tucker® - 50 HM Water Fed Pole - Bare,Tucker,Tucker,T-50HM-BARE,T-50HM-BARE.png,Images\Tucker images\T-50HM-BARE.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-50HM-BARE.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/tucker-50-hm-water-fed-pole-bare-449158.jpg?v=1746392466,Y,Y,Y
1,157,T-55-KIT,55' pole kit,Tucker® 55' Water Fed Pole Kit,Tucker,Tucker,T-55-KIT,T-55-KIT.png,Images\Tucker images\T-55-KIT.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-55-KIT.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/tucker-55-water-fed-pole-kit-675135.jpg?v=1746392579,Y,Y,Y
1,158,T-SOLAR-MO,5-Stage Max Output Kit For Solar Panel Cleaning,5-Stage Max Output Kit For Solar Panel Cleaning,Tucker,Tucker,T-SOLAR-MO,T-SOLAR-MO.png,Images\Tucker images\T-SOLAR-MO.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-SOLAR-MO.png,,Y,N,Y
1,159,TUCKER-6-X-9-WALNUT-PAD,"6 x 9"" walnut pad","6 x 9"" walnut pad",Tucker,Tucker,40018,40018.png,Images\Tucker images\40018.png,C:\Codex\AZCS Inventory\Images\Tucker images\40018.png,,Y,N,Y
1,160,SORBO-S1261,"6"" Quicksilver Channel 90 degree w/ end clips","6"" Quicksilver Channel 90 degree w/ end clips",Tucker,Tucker,SORBO-S1261,SORBO-S1261.png,Images\Tucker images\SORBO-S1261.png,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-S1261.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/6-quicksilver-channel-90-degree-w-end-clips-4421860.png?v=1753306051,Y,Y,Y
1,161,T-60-KIT,60' pole kit,Tucker® 60' Water Fed Pole Kit,Tucker,Tucker,T-60-KIT,T-60-KIT.png,Images\Tucker images\T-60-KIT.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-60-KIT.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/tucker-60-water-fed-pole-kit-578499.jpg?v=1746392587,Y,Y,Y
1,162,T-65-KIT,65' pole kit,Tucker® 65' Water Fed Pole Kit,Tucker,Tucker,T-65-KIT,T-65-KIT.png,Images\Tucker images\T-65-KIT.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-65-KIT.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/tucker-65-water-fed-pole-kit-104897.jpg?v=1746392584,Y,Y,Y
1,163,T-70-KIT,70' pole kit,Tucker® 70' Water Fed Pole Kit,Tucker,Tucker,T-70-KIT,T-70-KIT.png,Images\Tucker images\T-70-KIT.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-70-KIT.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/tucker-70-water-fed-pole-kit-732925.jpg?v=1746392581,Y,Y,Y
1,164,T-GN-V1,Adjustable Tucker Gooseneck,Adjustable Tucker® Gooseneck V1,Tucker,Tucker,T-GN-V1,T-GN-V1.png,Images\Tucker images\T-GN-V1.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-GN-V1.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/adjustable-tucker-gooseneck-v1-672563.jpg?v=1746392387,Y,Y,Y
1,165,T-GN-V2,Adjustable Tucker Gooseneck w/ Quick Release for #1 Clamp,Adjustable Tucker® Gooseneck V2,Tucker,Tucker,T-GN-V2,T-GN-V2.png,Images\Tucker images\T-GN-V2.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-GN-V2.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/adjustable-tucker-gooseneck-v2-670966.jpg?v=1746392568,Y,Y,Y
1,166,ALPHA-SCRUBBER-PADS-│-10-PACK-REPLACEMENTS,Alpha Scrubber Pads │ 10 Pack Replacements,Alpha Scrubber Pads │ 10 Pack Replacements,Tucker,Tucker,ALPHA-SCRUBBER-PADS-│-10-PACK-REPLACEMENTS,ALPHA-SCRUBBER-PADS-│-10-PACK-REPLACEMENTS.png,Images\Tucker images\ALPHA-SCRUBBER-PADS-│-10-PACK-REPLACEMENTS.png,C:\Codex\AZCS Inventory\Images\Tucker images\ALPHA-SCRUBBER-PADS-│-10-PACK-REPLACEMENTS.png,,Y,N,Y
1,167,T-ACME-TIP-ALUMINUM,Aluminum Acme Tip for #1 Clamp,Tucker® ACME Tip,Tucker,Tucker,T-ACME-TIP-ALUMINUM,T-ACME-TIP-ALUMINUM.jpeg,Images\Tucker images\T-ACME-TIP-ALUMINUM.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-ACME-TIP-ALUMINUM.jpeg,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/tucker-acme-tip-725811.jpg?v=1746392646,Y,Y,Y
1,168,T-50-AUX,Auxiliary 50 Gallon Tucker Tank,Auxiliary 50 Gallon Tucker Tank,Tucker,Tucker,T-50-AUX,T-50-AUX.png,Images\Tucker images\T-50-AUX.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-50-AUX.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/auxiliary-50-gallon-tucker-tank-143532.jpg?v=1746392191,Y,Y,Y
1,169,T-CLAMPBARREL,Barrel only for aluminum clamp body,Barrel only for aluminum clamp body,Tucker,Tucker,T-CLAMPBARREL,T-CLAMPBARREL.png,Images\Tucker images\T-CLAMPBARREL.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-CLAMPBARREL.png,,Y,N,Y
1,170,12013,Battery Hold-Down,Battery Hold-Down,Tucker,Tucker,12013,12013.png,Images\Tucker images\12013.png,C:\Codex\AZCS Inventory\Images\Tucker images\12013.png,,Y,N,Y
1,171,T-TW-BNDL,BOAB / Pouch Bundle,Tucker® BOAB by Takaki Works + Tucker® Pouch by Takaki Works,Tucker,Tucker,T-TW-BNDL,T-TW-BNDL.png,Images\Tucker images\T-TW-BNDL.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-TW-BNDL.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/tucker-boab-by-takaki-works-free-tucker-pouch-by-takaki-works-649435.jpg?v=1746392052,Y,Y,Y
1,172,12032BOOST,Boost Pump w/ ELBOWS,Boost Pump 12V,Tucker,Tucker,12032BOOST,12032BOOST.png,Images\Tucker images\12032BOOST.png,C:\Codex\AZCS Inventory\Images\Tucker images\12032BOOST.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/boost-pump-12v-923770.jpg?v=1746393100,Y,Y,Y
1,173,RHG-P0106,Bracket - SED/CAR,Bracket - SED/CAR,Tucker,Tucker,RHG-P0106,RHG-P0106.jpeg,Images\Tucker images\RHG-P0106.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\RHG-P0106.jpeg,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/bracket-sedcar-1104085.jpg?v=1772277728,Y,Y,Y
1,174,T-VALVE-BRACKET,Bracket for Bypass Valve,Bracket for Bypass Valve,Tucker,Tucker,T-VALVE-BRACKET,T-VALVE-BRACKET.jpeg,Images\Tucker images\T-VALVE-BRACKET.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-VALVE-BRACKET.jpeg,,Y,N,Y
1,175,BRACKET-WIDECLAMP,Bracket for Saddle Clamp,Bracket for Saddle Clamp,Tucker,Tucker,BRACKET-WIDECLAMP,BRACKET-WIDECLAMP.jpeg,Images\Tucker images\BRACKET-WIDECLAMP.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\BRACKET-WIDECLAMP.jpeg,,Y,N,Y
1,176,T-GHS-BRASS,Brass Garden Hose Splitter,Brass Garden Hose Splitter,Tucker,Tucker,T-GHS-BRASS,T-GHS-BRASS.png,Images\Tucker images\T-GHS-BRASS.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-GHS-BRASS.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/brass-garden-hose-splitter-1627536.png?v=1753305992,Y,Y,Y
1,177,T-1000-003,CARBON Filter Bracket,CARBON Filter Bracket,Tucker,Tucker,T-1000-003,T-1000-003.jpeg,Images\Tucker images\T-1000-003.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-1000-003.jpeg,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/e118dea6-03c2-4ab7-a9d1-31d260d39c82.jpg?v=1768583685,Y,Y,Y
1,178,90100-CF-EXT,CF Pole Extension,CF Pole Extension,Tucker,Tucker,90100-CF-EXT,90100-CF-EXT.png,Images\Tucker images\90100-CF-EXT.png,C:\Codex\AZCS Inventory\Images\Tucker images\90100-CF-EXT.png,,Y,N,Y
1,179,63042,"Check Valve 1/2""","Check Valve 1/2""",Tucker,Tucker,63042,63042.png,Images\Tucker images\63042.png,C:\Codex\AZCS Inventory\Images\Tucker images\63042.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/check-valve-12-6012021.png?v=1769626510,Y,Y,Y
1,180,20062-SS-C,"Clamp/Hardware for 4"" SS housing","Clamp/Hardware for 4"" SS housing",Tucker,Tucker,20062-SS-C,20062-SS-C.png,Images\Tucker images\20062-SS-C.png,C:\Codex\AZCS Inventory\Images\Tucker images\20062-SS-C.png,,Y,N,Y
1,181,12021-C,Cobra Clamps,Cobra Clamps,Tucker,Tucker,12021-C,12021-C.jpeg,Images\Tucker images\12021-C.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\12021-C.jpeg,,Y,N,Y
1,182,SORBO-SQ10-FXD,"Complete Squeegee w/ Fixed Handle & Quicksilver Channel - 10""","Complete Squeegee w/ Fixed Handle & Quicksilver Channel - 10""",Tucker,Tucker,SORBO-SQ10-FXD,SORBO-SQ10-FXD.jpeg,Images\Tucker images\SORBO-SQ10-FXD.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-SQ10-FXD.jpeg,,Y,N,Y
1,183,SORBO-SQ14-FXD,"Complete Squeegee w/ Fixed Handle & Quicksilver Channel - 14""","Complete Squeegee w/ Fixed Handle & Quicksilver Channel - 14""",Tucker,Tucker,SORBO-SQ14-FXD,SORBO-SQ14-FXD.jpeg,Images\Tucker images\SORBO-SQ14-FXD.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-SQ14-FXD.jpeg,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/complete-squeegee-w-fixed-handle-quicksilver-channel-14-9958862.jpg?v=1753306046,Y,Y,Y
1,184,SORBO-SQ18-FXD,"Complete Squeegee w/ Fixed Handle & Quicksilver Channel - 18""","Complete Squeegee w/ Fixed Handle & Quicksilver Channel - 18""",Tucker,Tucker,SORBO-SQ18-FXD,SORBO-SQ18-FXD.jpeg,Images\Tucker images\SORBO-SQ18-FXD.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-SQ18-FXD.jpeg,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/complete-squeegee-w-fixed-handle-quicksilver-channel-18-655849.jpg?v=1746392244,Y,Y,Y
1,185,SORBO-SQ6-FXD,"Complete Squeegee w/ Fixed Handle & Quicksilver Channel - 6""","Complete Squeegee w/ Fixed Handle & Quicksilver Channel - 6""",Tucker,Tucker,SORBO-SQ6-FXD,SORBO-SQ6-FXD.jpeg,Images\Tucker images\SORBO-SQ6-FXD.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-SQ6-FXD.jpeg,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/complete-squeegee-w-fixed-handle-quicksilver-channel-6-9817952.jpg?v=1753306045,Y,Y,Y
1,186,SORBO-SQ10-SWV,"Complete Squeegee w/ Swivel Handle & Quicksilver Channel - 10""","Complete Squeegee w/ Swivel Handle & Quicksilver Channel - 10""",Tucker,Tucker,SORBO-SQ10-SWV,SORBO-SQ10-SWV.jpeg,Images\Tucker images\SORBO-SQ10-SWV.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-SQ10-SWV.jpeg,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/complete-squeegee-w-swivel-handle-quicksilver-channel-10-6763524.jpg?v=1753306047,Y,Y,Y
1,187,SORBO-SQ14-SWV,"Complete Squeegee w/ Swivel Handle & Quicksilver Channel - 14""","Complete Squeegee w/ Swivel Handle & Quicksilver Channel - 14""",Tucker,Tucker,SORBO-SQ14-SWV,SORBO-SQ14-SWV.jpeg,Images\Tucker images\SORBO-SQ14-SWV.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-SQ14-SWV.jpeg,,Y,N,Y
1,188,SORBO-SQ18-SWV,"Complete Squeegee w/ Swivel Handle & Quicksilver Channel - 18""","Complete Squeegee w/ Swivel Handle & Quicksilver Channel - 18""",Tucker,Tucker,SORBO-SQ18-SWV,SORBO-SQ18-SWV.jpeg,Images\Tucker images\SORBO-SQ18-SWV.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-SQ18-SWV.jpeg,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/complete-squeegee-w-swivel-handle-quicksilver-channel-18-9753721.jpg?v=1753306045,Y,Y,Y
1,189,SORBO-SQ6-SWV,"Complete Squeegee w/ Swivel Handle & Quicksilver Channel - 6""","Complete Squeegee w/ Swivel Handle & Quicksilver Channel - 6""",Tucker,Tucker,SORBO-SQ6-SWV,SORBO-SQ6-SWV.jpeg,Images\Tucker images\SORBO-SQ6-SWV.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\SORBO-SQ6-SWV.jpeg,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/complete-squeegee-w-swivel-handle-quicksilver-channel-6-125416.jpg?v=1746392254,Y,Y,Y
1,190,T-1000-004,DI Filter Bracket,DI Filter Bracket,Tucker,Tucker,T-1000-004,T-1000-004.png,Images\Tucker images\T-1000-004.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-1000-004.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/di-filter-bracket-873313.jpg?v=1746392080,Y,Y,Y
1,191,20066-DI,DI Insert for 30in DI Housing,"4 x 30"" Filter Cartridge - DI Resin",Tucker,Tucker,20066-DI,20066-DI.png,Images\Tucker images\20066-DI.png,C:\Codex\AZCS Inventory\Images\Tucker images\20066-DI.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/4-x-30-filter-cartridge-di-resin-4543877.png?v=1771283657,Y,Y,Y
1,192,20016,DI Refill Bags 2,DI Refill Bags 2,Tucker,Tucker,20016,20016.png,Images\Tucker images\20016.png,C:\Codex\AZCS Inventory\Images\Tucker images\20016.png,,Y,N,Y
1,193,80004-PLUS,Digital Flow Controller w/ antenna,Digital Flow Controller w/ Antenna,Tucker,Tucker,80004-PLUS,80004-PLUS.png,Images\Tucker images\80004-PLUS.png,C:\Codex\AZCS Inventory\Images\Tucker images\80004-PLUS.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/digital-flow-controller-w-antenna-8797163.png?v=1771366449,Y,Y,Y
1,194,20051-RO,DISCONTINUED - 21in Max-Flow Reverse Osmosis Membrane,DISCONTINUED - 21in Max-Flow Reverse Osmosis Membrane,Tucker,Tucker,20051-RO,20051-RO.png,Images\Tucker images\20051-RO.png,C:\Codex\AZCS Inventory\Images\Tucker images\20051-RO.png,,Y,N,Y
1,195,10070-12-REMOTE,DIY Delivery Panel w/ Remote,12v Delivery Panel w/Controller and Long Range Remote,Tucker,Tucker,10070-12-REMOTE,10070-12-REMOTE.png,Images\Tucker images\10070-12-REMOTE.png,C:\Codex\AZCS Inventory\Images\Tucker images\10070-12-REMOTE.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/12v-delivery-panel-wcontroller-and-long-range-remote-207622.jpg?v=1746393103,Y,Y,Y
1,196,10070-BOOST,DIY RO BOOST PANEL,12v RO Booster Panel,Tucker,Tucker,10070-BOOST,10070-BOOST.jpeg,Images\Tucker images\10070-BOOST.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\10070-BOOST.jpeg,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/12v-ro-booster-panel-301137.jpg?v=1746392147,Y,Y,Y
1,197,T-5BR-CF,End Cap for 25' Tucker Carbon Fiber Pole,Replacement Plastic End Cap #5,Tucker,Tucker,T-5BR-CF,T-5BR-CF.png,Images\Tucker images\T-5BR-CF.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-5BR-CF.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/replacement-plastic-end-cap-5-760376.jpg?v=1746392841,Y,Y,Y
1,198,T-7BR-CF,End Cap for 35' Tucker Carbon Fiber Pole,Replacement Plastic End Cap #7,Tucker,Tucker,T-7BR-CF,T-7BR-CF.png,Images\Tucker images\T-7BR-CF.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-7BR-CF.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/replacement-plastic-end-cap-7-140321.jpg?v=1746392838,Y,Y,Y
1,199,T-9BR-CF,End Cap for 50' Tucker Carbon Fiber Pole,Replacement Plastic End Cap #9,Tucker,Tucker,T-9BR-CF,T-9BR-CF.png,Images\Tucker images\T-9BR-CF.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-9BR-CF.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/replacement-plastic-end-cap-9-131449.jpg?v=1746392835,Y,Y,Y
1,200,T-10BR-CF,End Cap for 60' Tucker Carbon Fiber Pole,End Cap for 60' Tucker Carbon Fiber Pole,Tucker,Tucker,T-10BR-CF,T-10BR-CF.png,Images\Tucker images\T-10BR-CF.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-10BR-CF.png,,Y,N,Y
1,201,T-3BR-CF,End Cap for ECO-15,Replacement Plastic End Cap #3,Tucker,Tucker,T-3BR-CF,T-3BR-CF.png,Images\Tucker images\T-3BR-CF.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-3BR-CF.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/replacement-plastic-end-cap-3-735531.jpg?v=1746392843,Y,Y,Y
1,202,T-4BR-CF,End Cap for Tucker Carbon Fiber Pole,End Cap for Tucker Carbon Fiber Pole,Tucker,Tucker,T-4BR-CF,T-4BR-CF.png,Images\Tucker images\T-4BR-CF.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-4BR-CF.png,,Y,N,Y
1,203,T-SOCKET-90,"EURO Brush Socket, Black","EURO Brush Socket, Black",Tucker,Tucker,T-SOCKET-90,T-SOCKET-90.png,Images\Tucker images\T-SOCKET-90.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-SOCKET-90.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/euro-brush-socket-black-9698643.png?v=1753305972,Y,Y,Y
1,204,T-DIAL-ASSEMBLY,EZ Dial Clamp Adjuster,EZ Dial Clamp Adjuster,Tucker,Tucker,T-DIAL-ASSEMBLY,T-DIAL-ASSEMBLY.png,Images\Tucker images\T-DIAL-ASSEMBLY.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-DIAL-ASSEMBLY.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/ez-dial-clamp-adjuster-6844777.png?v=1753305995,Y,Y,Y
1,205,20001-E-UGK,EZ RO Conversion kit,Stainless Steel RO Membrane Housing Upgrade,Tucker,Tucker,20001-E-UGK,20001-E-UGK.png,Images\Tucker images\20001-E-UGK.png,C:\Codex\AZCS Inventory\Images\Tucker images\20001-E-UGK.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/stainless-steel-ro-membrane-housing-upgrade-860856.jpg?v=1746392507,Y,Y,Y
1,206,T-GN-ADJ-FEMALE,Female end of adjustable Tucker Gooseneck,V1 End of Adjustable Tucker® Gooseneck,Tucker,Tucker,T-GN-ADJ-FEMALE,T-GN-ADJ-FEMALE.png,Images\Tucker images\T-GN-ADJ-FEMALE.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-GN-ADJ-FEMALE.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/v1-end-of-adjustable-tucker-gooseneck-934433.jpg?v=1746392428,Y,Y,Y
1,207,T-FG-EXT-WC,FG Pole Extension #10 Section,FG Pole Extension #10 Section,Tucker,Tucker,T-FG-EXT-WC,T-FG-EXT-WC.png,Images\Tucker images\T-FG-EXT-WC.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-FG-EXT-WC.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/fg-pole-extension-10-section-2233837.png?v=1761654266,Y,Y,Y
1,208,10041-KIT,Fitting Kit,Fitting Kit,Tucker,Tucker,10041-KIT,10041-KIT.png,Images\Tucker images\10041-KIT.png,C:\Codex\AZCS Inventory\Images\Tucker images\10041-KIT.png,,Y,N,Y
1,209,T-CART-REPAIR-KIT,Fittings Repair Kit,Fittings Repair Kit,Tucker,Tucker,T-CART-REPAIR-KIT,T-CART-REPAIR-KIT.png,Images\Tucker images\T-CART-REPAIR-KIT.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-CART-REPAIR-KIT.png,,Y,N,Y
1,210,T-FUNNEL,Funnel for resin tank refill 10X2,Funnel for DI Resin Refill,Tucker,Tucker,T-FUNNEL,T-FUNNEL.png,Images\Tucker images\T-FUNNEL.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-FUNNEL.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/funnel-for-di-resin-refill-335492.jpg?v=1746392236,Y,Y,Y
1,211,60040,Garden Hose Quick Connect FEMALE w/ valve,Female Quick Connect for Pole Hose,Tucker,Tucker,60040,60040.png,Images\Tucker images\60040.png,C:\Codex\AZCS Inventory\Images\Tucker images\60040.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/female-quick-connect-for-pole-hose-143273.jpg?v=1746393061,Y,Y,Y
1,212,12026,GFCI Plug,GFCI Plug,Tucker,Tucker,12026,12026.png,Images\Tucker images\12026.png,C:\Codex\AZCS Inventory\Images\Tucker images\12026.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/gfci-plug-602233.jpg?v=1746392777,Y,Y,Y
1,213,UGK-20ALPHA-SOLAR-GL,Glide Bristle Upgrade For 20 Alpha Solar,"GLIDE Bristle Upgrade For Tucker® Alpha Solar 20"" Brush",Tucker,Tucker,UGK-20ALPHA-SOLAR-GL,UGK-20ALPHA-SOLAR-GL.png,Images\Tucker images\UGK-20ALPHA-SOLAR-GL.png,C:\Codex\AZCS Inventory\Images\Tucker images\UGK-20ALPHA-SOLAR-GL.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/glide-bristle-upgrade-for-tucker-alpha-solar-20-brush-951812.jpg?v=1746392159,Y,Y,Y
1,214,T-KNOB-ASY,Gooseneck Knob Assembly,Gooseneck Knob Assembly,Tucker,Tucker,T-KNOB-ASY,T-KNOB-ASY.png,Images\Tucker images\T-KNOB-ASY.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-KNOB-ASY.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/gooseneck-knob-assembly-4381112.png?v=1753305988,Y,Y,Y
1,215,T-BOAB-GRY,Grey Bucket on a Belt,Bucket On A Belt (Grey),Tucker,Tucker,T-BOAB-GRY,T-BOAB-GRY.png,Images\Tucker images\T-BOAB-GRY.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-BOAB-GRY.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/bucket-on-a-belt-grey-387022.jpg?v=1746392268,Y,Y,Y
1,216,T-20-MOBI-C,H2Go w/ Remote,H2Go w/ Remote,Tucker,Tucker,T-20-MOBI-C,T-20-MOBI-C.jpeg,Images\Tucker images\T-20-MOBI-C.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-20-MOBI-C.jpeg,,Y,N,Y
1,217,10041-110V-SS,H2PRO 3 Stage (110v),H2Pro by Tucker®,Tucker,Tucker,10041-110V-SS,10041-110V-SS.png,Images\Tucker images\10041-110V-SS.png,C:\Codex\AZCS Inventory\Images\Tucker images\10041-110V-SS.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/h2pro-by-tucker-4815320.png?v=1761405842,Y,Y,Y
1,218,T-H2PRO-DIS-REPLACEMENT,H2PRO DI Saver Replacement,H2PRO DI Saver Replacement,Tucker,Tucker,T-H2PRO-DIS-REPLACEMENT,T-H2PRO-DIS-REPLACEMENT.jpeg,Images\Tucker images\T-H2PRO-DIS-REPLACEMENT.jpeg,C:\Codex\AZCS Inventory\Images\Tucker images\T-H2PRO-DIS-REPLACEMENT.jpeg,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/h2pro-di-saver-replacement-9708207.jpg?v=1764902767,Y,Y,Y
1,219,T-SOLAR-10041,H2Pro Kit for Solar Panel Cleaning,H2Pro Kit for Solar Panel Cleaning,Tucker,Tucker,T-SOLAR-10041,T-SOLAR-10041.png,Images\Tucker images\T-SOLAR-10041.png,C:\Codex\AZCS Inventory\Images\Tucker images\T-SOLAR-10041.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/h2pro-kit-for-solar-panel-cleaning-942726.png?v=1750474219,Y,Y,Y
1,220,10041-110V-KIT-15,H2Pro Kit w/ Junior and Hose Reel,Tucker® Water Fed Pole - H2Pro 3-Stage Kit - w/ Junior Hose Reel,Tucker,Tucker,10041-110V-KIT-15,10041-110V-KIT-15.png,Images\Tucker images\10041-110V-KIT-15.png,C:\Codex\AZCS Inventory\Images\Tucker images\10041-110V-KIT-15.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/tucker-water-fed-pole-h2pro-3-stage-kit-462708.jpg?v=1746392222,Y,Y,Y
1,221,10041-110V-KIT-30,H2Pro Kit w/ Tucker-30 and Hose Reel,Tucker® Water Fed Pole - H2Pro 3-Stage Kit - w/ Hose Reel,Tucker,Tucker,10041-110V-KIT-30,10041-110V-KIT-30.png,Images\Tucker images\10041-110V-KIT-30.png,C:\Codex\AZCS Inventory\Images\Tucker images\10041-110V-KIT-30.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/files/tucker-water-fed-pole-h2pro-3-stage-kit-462708.jpg?v=1746392222,Y,Y,Y
1,222,80005,Handheld TDS Meter,Handheld TDS Meter,Tucker,Tucker,80005,80005.png,Images\Tucker images\80005.png,C:\Codex\AZCS Inventory\Images\Tucker images\80005.png,https://cdn.shopify.com/s/files/1/0558/4191/4998/products/handheld-tds-meter-226360.jpg?v=1746393071,Y,Y,Y
