Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fill in your catalog information below. Avoid some of the most common errors by making sure: 1) each row contains an item name; 2) an item and its variations have the same category and description; 3) GTINs are 8,12, 13, or 14 characters and contain numbers only; and 4) every item referencing an option set has both an option set name and an option value.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Created by Square,Example item,Example item name for customers to see,Small,Ounce 1.000,A12345,100% organic soft cotton t-shirt,"Separate multiple categories with a comma. Indicate subcategories by including their category hierarchy with the greater-than symbol. For example: New arrivals, Women’s > Accessories > Hats & Beanies",Sales of this item will be attributed to the Reporting Category in the category sales report.,Search engine display name,Search engine description,Identifier within a URL. Use hyphens instead of spaces.,653412483659,"Visible, Hidden, Unavailable","Physical, Prepared food and beverage, Digital, Donation, Event, Membership, Other",,Social media link title,Social media link description,,,,,24.99,20.99,Y or N,Y or N,Y or N,Y or N,Y or N,Sizes,Small,12.99,KT's Clothes,ABC123,Y or N,10,15,Y or N,5,$10.99,Y or N,10,15,Y or N,5,$10.99
"OPYIDLOMKW7N2JLU735QHVFA","O-RING 2.90X1.78","O-RING 2.90X1.78","Regular","","4160","O-RING 2.90X1.78","Barrens, Barrens > Pump Repair Parts, Barrens > Pump Repair Parts > 601-751","Barrens","O-RING 2.90X1.78 | AZ Cleaning Supplies","O-RING 2.90X1.78. Vendor code: 4160. Available at AZ Cleaning Supplies.","o-ring-2-90x1-78","","unavailable","Physical","","O-RING 2.90X1.78 | AZ Cleaning Supplies","O-RING 2.90X1.78. Vendor code: 4160. Available at AZ Cleaning Supplies.","N","N","N","N","2.99","","N","Y","N","Y","N","","","0.81","Barrens","4160","Y","0","","N","0","2.99","Y","0","","N","0","2.99"
"6FKRK3YP62FH7NCW2QI6UPTC","90358400 O-RING 10.82 X 1.78","90358400 O-RING 10.82 X 1.78","Regular","","4214","90358400 O-RING 10.82 X 1.78","Barrens, Barrens > Pump Repair Parts, Barrens > Pump Repair Parts > 201-400","Barrens","90358400 O-RING 10.82 X 1.78 | AZ Cleaning Supplies","90358400 O-RING 10.82 X 1.78. Vendor code: 4214. Available at AZ Cleaning Supplies.","90358400-o-ring-10-82-x-1-78","","unavailable","Physical","","90358400 O-RING 10.82 X 1.78 | AZ Cleaning Supplies","90358400 O-RING 10.82 X 1.78. Vendor code: 4214. Available at AZ Cleaning Supplies.","N","N","N","N","4.99","","N","Y","N","Y","N","","","2.29","Barrens","4214","Y","0","","N","0","4.99","Y","0","","N","0","4.99"
"VAAJEITTWUPOWW2EQPWJ454B","O-Ring (37.9 X 2.4)","O-Ring (37.9 X 2.4)","Regular","","91309-Z6L-000","O-Ring (37.9 X 2.4)","MPWSR, MPWSR > Pump Repair Parts","MPWSR","O-Ring (37.9 X 2.4) | AZ Cleaning Supplies","O-Ring (37.9 X 2.4). Vendor code: 91309-Z6L-000. Available at AZ Cleaning Supplies.","o-ring-37-9-x-2-4","","unavailable","Physical","","O-Ring (37.9 X 2.4) | AZ Cleaning Supplies","O-Ring (37.9 X 2.4). Vendor code: 91309-Z6L-000. Available at AZ Cleaning Supplies.","N","N","N","N","2.96","","N","Y","N","Y","N","","","2.67","MPWSR","91309-Z6L-000","Y","0","","N","0","2.96","Y","0","","N","0","2.96"
"4FRY2VEE5ANFTEB2M6KY7O6Q","O-RING, 9x1 FOR AR JRV, RSV PUMPS","O-RING, 9x1 FOR AR JRV, RSV PUMPS","Regular","","AR1470210","O-RING, 9x1 FOR AR JRV, RSV PUMPS","BE, BE > Equipment, BE > Equipment > 1601-1800","BE","O-RING, 9x1 FOR AR JRV, RSV PUMPS | BE | AZ Cleaning Supplies","O-RING, 9x1 FOR AR JRV, RSV PUMPS. Category: BE. Vendor code: AR1470210. Available at AZ Cleaning Supplies.","o-ring-9x1-for-ar-jrv-rsv-pumps","777897230741","unavailable","Physical","","O-RING, 9x1 FOR AR JRV, RSV PUMPS | BE | AZ Cleaning Supplies","O-RING, 9x1 FOR AR JRV, RSV PUMPS. Category: BE. Vendor code: AR1470210. Available at AZ Cleaning Supplies.","N","N","N","N","2.99","","N","Y","N","Y","N","","","0.64","BE","AR1470210","Y","0","","N","0","2.99","Y","0","","N","0","2.99"
"VW26M2FI4UPV4VSRCDHOZ5FC","90384100/701115 O-RING (2.5mm x 17mm ID, BUNA-N)","90384100/701115 O-RING (2.5mm x 17mm ID, BUNA-N)","Regular","","2369","90384100/701115 O-RING (2.5mm x 17mm ID, BUNA-N)","Barrens, Barrens > Pump Repair Parts, Barrens > Pump Repair Parts > 201-400","Barrens","90384100/701115 O-RING (2.5mm x 17mm ID, BUNA-N) | AZ Cleaning Supplies","90384100/701115 O-RING (2.5mm x 17mm ID, BUNA-N). Vendor code: 2369. Available at AZ Cleaning Supplies.","90384100-701115-o-ring-2-5mm-x-17mm-id-buna-n","","unavailable","Physical","","90384100/701115 O-RING (2.5mm x 17mm ID, BUNA-N) | AZ Cleaning Supplies","90384100/701115 O-RING (2.5mm x 17mm ID, BUNA-N). Vendor code: 2369. Available at AZ Cleaning Supplies.","N","N","N","N","2.99","","N","Y","N","Y","N","","","0.56","Barrens","2369","Y","0","","N","0","2.99","Y","0","","N","0","2.99"
"EBM7E6KHSNDTVU4A75QSFWMI","880830 O-RING (2.5mm x 15mm ID BUNA-N)","880830 O-RING (2.5mm x 15mm ID BUNA-N)","Regular","","3671","880830 O-RING (2.5mm x 15mm ID BUNA-N)","Barrens, Barrens > Pump Repair Parts, Barrens > Pump Repair Parts > 201-400","Barrens","880830 O-RING (2.5mm x 15mm ID BUNA-N) | AZ Cleaning Supplies","880830 O-RING (2.5mm x 15mm ID BUNA-N). Vendor code: 3671. Available at AZ Cleaning Supplies.","880830-o-ring-2-5mm-x-15mm-id-buna-n","","unavailable","Physical","","880830 O-RING (2.5mm x 15mm ID BUNA-N) | AZ Cleaning Supplies","880830 O-RING (2.5mm x 15mm ID BUNA-N). Vendor code: 3671. Available at AZ Cleaning Supplies.","N","N","N","N","2.99","","N","Y","N","Y","N","","","0.82","Barrens","3671","Y","0","","N","0","2.99","Y","0","","N","0","2.99"
"TKGBRF644Z7YWODPWMZTMEBA","600180 O-RING (2mm x 8mm ID BUNA-N)","600180 O-RING (2mm x 8mm ID BUNA-N)","Regular","","5594","600180 O-RING (2mm x 8mm ID BUNA-N)","Barrens, Barrens > Pump Repair Parts, Barrens > Pump Repair Parts > 201-400","Barrens","600180 O-RING (2mm x 8mm ID BUNA-N) | AZ Cleaning Supplies","600180 O-RING (2mm x 8mm ID BUNA-N). Vendor code: 5594. Available at AZ Cleaning Supplies.","600180-o-ring-2mm-x-8mm-id-buna-n","","unavailable","Physical","","600180 O-RING (2mm x 8mm ID BUNA-N) | AZ Cleaning Supplies","600180 O-RING (2mm x 8mm ID BUNA-N). Vendor code: 5594. Available at AZ Cleaning Supplies.","N","N","N","N","2.99","","N","Y","N","Y","N","","","0.39","Barrens","5594","Y","0","","N","0","2.99","Y","0","","N","0","2.99"
"UVPRWBBWH6FYXJ7SGS5KGRFW","O'RING, 3.53x44.04mm (LWD)","O'RING, 3.53x44.04mm (LWD)","Regular","","1210038600","O'RING, 3.53x44.04mm (LWD)","BE, BE > Equipment, BE > Equipment > 1401-1600","BE","O'RING, 3.53x44.04mm (LWD) | BE | AZ Cleaning Supplies","O'RING, 3.53x44.04mm (LWD). Category: BE. Vendor code: 1210038600. Available at AZ Cleaning Supplies.","o-ring-3-53x44-04mm-lwd","777897159684","unavailable","Physical","","O'RING, 3.53x44.04mm (LWD) | BE | AZ Cleaning Supplies","O'RING, 3.53x44.04mm (LWD). Category: BE. Vendor code: 1210038600. Available at AZ Cleaning Supplies.","N","N","N","N","3.99","","N","Y","N","Y","N","","","1.72","BE","1210038600","Y","0","","N","0","3.99","Y","0","","N","0","3.99"
"EFNYS4DI4YH3KJHAYCWZFNPR","KIT 83 OIL SEAL","KIT 83 OIL SEAL","Regular","","1422","KIT 83 OIL SEAL","Barrens, Barrens > Pump Repair Parts, Barrens > Pump Repair Parts > 601-751","Barrens","KIT 83 OIL SEAL | AZ Cleaning Supplies","KIT 83 OIL SEAL. Vendor code: 1422. Available at AZ Cleaning Supplies.","kit-83-oil-seal","","unavailable","Physical","","KIT 83 OIL SEAL | AZ Cleaning Supplies","KIT 83 OIL SEAL. Vendor code: 1422. Available at AZ Cleaning Supplies.","N","N","N","N","28.99","","N","Y","N","Y","N","","","20.78","Barrens","1422","Y","0","","N","0","28.99","Y","0","","N","0","28.99"
"JAPJ54KZJPXSATFSKPMR2BJD","90164400 OIL SEAL","90164400 OIL SEAL","Regular","","2430","90164400 OIL SEAL","Barrens, Barrens > Pump Repair Parts, Barrens > Pump Repair Parts > 201-400","Barrens","90164400 OIL SEAL | AZ Cleaning Supplies","90164400 OIL SEAL. Vendor code: 2430. Available at AZ Cleaning Supplies.","90164400-oil-seal","","unavailable","Physical","","90164400 OIL SEAL | AZ Cleaning Supplies","90164400 OIL SEAL. Vendor code: 2430. Available at AZ Cleaning Supplies.","N","N","N","N","16.99","","N","Y","N","Y","N","","","12.01","Barrens","2430","Y","0","","N","0","16.99","Y","0","","N","0","16.99"
"KBSLN6WUD52LMNUHFCWTESYB","90169000 OIL SEAL","90169000 OIL SEAL","Regular","","2431","90169000 OIL SEAL","Barrens, Barrens > Pump Repair Parts, Barrens > Pump Repair Parts > 201-400","Barrens","90169000 OIL SEAL | AZ Cleaning Supplies","90169000 OIL SEAL. Vendor code: 2431. Available at AZ Cleaning Supplies.","90169000-oil-seal","777897161403","unavailable","Physical","","90169000 OIL SEAL | AZ Cleaning Supplies","90169000 OIL SEAL. Vendor code: 2431. Available at AZ Cleaning Supplies.","N","N","N","N","23.99","","N","Y","N","Y","N","","","17.26","Barrens","2431","Y","0","","N","0","23.99","Y","0","","N","0","23.99"
"Y3CNQJYLLDUY2ZWJI6VBPKUG","2102 0023 & 2102-0038 OIL SEAL","2102 0023 & 2102-0038 OIL SEAL","Regular","","2482","2102 0023 & 2102-0038 OIL SEAL","Barrens, Barrens > Pump Repair Parts, Barrens > Pump Repair Parts > 001-200","Barrens","2102 0023 & 2102-0038 OIL SEAL | AZ Cleaning Supplies","2102 0023 & 2102-0038 OIL SEAL. Vendor code: 2482. Available at AZ Cleaning Supplies.","2102-0023-2102-0038-oil-seal","","unavailable","Physical","","2102 0023 & 2102-0038 OIL SEAL | AZ Cleaning Supplies","2102 0023 & 2102-0038 OIL SEAL. Vendor code: 2482. Available at AZ Cleaning Supplies.","N","N","N","N","4.99","","N","Y","N","Y","N","","","2.58","Barrens","2482","Y","0","","N","0","4.99","Y","0","","N","0","4.99"
"HRVYNHSBOC7AITUYSE2E2JEM","KIT 159 OIL SEAL KIT","KIT 159 OIL SEAL KIT","Regular","","5497","KIT 159 OIL SEAL KIT","Barrens, Barrens > Pump Repair Parts, Barrens > Pump Repair Parts > 401-600","Barrens","KIT 159 OIL SEAL KIT | AZ Cleaning Supplies","KIT 159 OIL SEAL KIT. Vendor code: 5497. Available at AZ Cleaning Supplies.","kit-159-oil-seal-kit","","unavailable","Physical","","KIT 159 OIL SEAL KIT | AZ Cleaning Supplies","KIT 159 OIL SEAL KIT. Vendor code: 5497. Available at AZ Cleaning Supplies.","N","N","N","N","28.99","","N","Y","N","Y","N","","","21.78","Barrens","5497","Y","0","","N","0","28.99","Y","0","","N","0","28.99"
"B2MHWV2ZYA4Y2VSR4F5EXFHP","621170 OIL SEAL","621170 OIL SEAL","Regular","","5595","621170 OIL SEAL","Barrens, Barrens > Pump Repair Parts, Barrens > Pump Repair Parts > 201-400","Barrens","621170 OIL SEAL | AZ Cleaning Supplies","621170 OIL SEAL. Vendor code: 5595. Available at AZ Cleaning Supplies.","621170-oil-seal","","unavailable","Physical","","621170 OIL SEAL | AZ Cleaning Supplies","621170 OIL SEAL. Vendor code: 5595. Available at AZ Cleaning Supplies.","N","N","N","N","21.99","","N","Y","N","Y","N","","","15.74","Barrens","5595","Y","0","","N","0","21.99","Y","0","","N","0","21.99"
"RLJMZJ7UB2I5E36CFNGL2B5E","9468 OIL SEAL KIT","9468 OIL SEAL KIT","Regular","","5992","9468 OIL SEAL KIT","Barrens, Barrens > Pump Repair Parts, Barrens > Pump Repair Parts > 201-400","Barrens","9468 OIL SEAL KIT | AZ Cleaning Supplies","9468 OIL SEAL KIT. Vendor code: 5992. Available at AZ Cleaning Supplies.","9468-oil-seal-kit","","unavailable","Physical","","9468 OIL SEAL KIT | AZ Cleaning Supplies","9468 OIL SEAL KIT. Vendor code: 5992. Available at AZ Cleaning Supplies.","N","N","N","N","8.99","","N","Y","N","Y","N","","","5.50","Barrens","5992","Y","0","","N","0","8.99","Y","0","","N","0","8.99"
"4M3T7VVFUMUYDYCBNU75UB3A","0007.43 OIL SEAL","0007.43 OIL SEAL","Regular","","6083","0007.43 OIL SEAL","Barrens, Barrens > Pump Repair Parts, Barrens > Pump Repair Parts > 001-200","Barrens","0007.43 OIL SEAL | AZ Cleaning Supplies","0007.43 OIL SEAL. Vendor code: 6083. Available at AZ Cleaning Supplies.","0007-43-oil-seal","","unavailable","Physical","","0007.43 OIL SEAL | AZ Cleaning Supplies","0007.43 OIL SEAL. Vendor code: 6083. Available at AZ Cleaning Supplies.","N","N","N","N","18.99","","N","Y","N","Y","N","","","13.58","Barrens","6083","Y","0","","N","0","18.99","Y","0","","N","0","18.99"
"EGZET76Z3M4ZF727BWFN2CCC","KIT, OIL SEAL","KIT, OIL SEAL","Regular","","RKI083","KIT, OIL SEAL","BE, BE > Equipment, BE > Equipment > 1201-1400","BE","KIT, OIL SEAL | BE | AZ Cleaning Supplies","KIT, OIL SEAL. Category: BE. Vendor code: RKI083. Available at AZ Cleaning Supplies.","kit-oil-seal","777897160529","unavailable","Physical","","KIT, OIL SEAL | BE | AZ Cleaning Supplies","KIT, OIL SEAL. Category: BE. Vendor code: RKI083. Available at AZ Cleaning Supplies.","N","N","N","N","41.99","","N","Y","N","Y","N","","","30.00","BE","RKI083","Y","0","","N","0","41.99","Y","0","","N","0","41.99"
"YEHJCXJHOVQGMNEIPO2NXXDV","25301 OIL SEAL, CRANKCASE (BUNA-N)","25301 OIL SEAL, CRANKCASE (BUNA-N)","Regular","","2689","25301 OIL SEAL, CRANKCASE (BUNA-N)","Barrens, Barrens > Pump Repair Parts, Barrens > Pump Repair Parts > 001-200","Barrens","25301 OIL SEAL, CRANKCASE (BUNA-N) | AZ Cleaning Supplies","25301 OIL SEAL, CRANKCASE (BUNA-N). Vendor code: 2689. Available at AZ Cleaning Supplies.","25301-oil-seal-crankcase-buna-n","","unavailable","Physical","","25301 OIL SEAL, CRANKCASE (BUNA-N) | AZ Cleaning Supplies","25301 OIL SEAL, CRANKCASE (BUNA-N). Vendor code: 2689. Available at AZ Cleaning Supplies.","N","N","N","N","8.99","","N","Y","N","Y","N","","","5.07","Barrens","2689","Y","0","","N","0","8.99","Y","0","","N","0","8.99"
"2ERR3SJFAUKNNBLFG4EKWMXO","90162500 OIL SEAL, 22 X 32 X 5.5","90162500 OIL SEAL, 22 X 32 X 5.5","Regular","","4142","90162500 OIL SEAL, 22 X 32 X 5.5","Barrens, Barrens > Pump Repair Parts, Barrens > Pump Repair Parts > 201-400","Barrens","90162500 OIL SEAL, 22 X 32 X 5.5 | AZ Cleaning Supplies","90162500 OIL SEAL, 22 X 32 X 5.5. Vendor code: 4142. Available at AZ Cleaning Supplies.","90162500-oil-seal-22-x-32-x-5-5","","unavailable","Physical","","90162500 OIL SEAL, 22 X 32 X 5.5 | AZ Cleaning Supplies","90162500 OIL SEAL, 22 X 32 X 5.5. Vendor code: 4142. Available at AZ Cleaning Supplies.","N","N","N","N","4.99","","N","Y","N","Y","N","","","2.74","Barrens","4142","Y","0","","N","0","4.99","Y","0","","N","0","4.99"
"VSAWY3HNQUFVQFVZSU52R2UN","90164800 OIL SEAL, 30 X 55 X 7","90164800 OIL SEAL, 30 X 55 X 7","Regular","","4551","90164800 OIL SEAL, 30 X 55 X 7","Barrens, Barrens > Pump Repair Parts, Barrens > Pump Repair Parts > 201-400","Barrens","90164800 OIL SEAL, 30 X 55 X 7 | AZ Cleaning Supplies","90164800 OIL SEAL, 30 X 55 X 7. Vendor code: 4551. Available at AZ Cleaning Supplies.","90164800-oil-seal-30-x-55-x-7","","unavailable","Physical","","90164800 OIL SEAL, 30 X 55 X 7 | AZ Cleaning Supplies","90164800 OIL SEAL, 30 X 55 X 7. Vendor code: 4551. Available at AZ Cleaning Supplies.","N","N","N","N","15.99","","N","Y","N","Y","N","","","10.89","Barrens","4551","Y","0","","N","0","15.99","Y","0","","N","0","15.99"
"K3Q4T7BOKROUWKRW7I53BRFB","KIT 2786 OIL SEALS XMV-XMA","KIT 2786 OIL SEALS XMV-XMA","Regular","","6480","KIT 2786 OIL SEALS XMV-XMA","Barrens, Barrens > Complete Pumps, Barrens > Complete Pumps > 001-200","Barrens","KIT 2786 OIL SEALS XMV-XMA | AZ Cleaning Supplies","KIT 2786 OIL SEALS XMV-XMA. Vendor code: 6480. Available at AZ Cleaning Supplies.","kit-2786-oil-seals-xmv-xma","","unavailable","Physical","","KIT 2786 OIL SEALS XMV-XMA | AZ Cleaning Supplies","KIT 2786 OIL SEALS XMV-XMA. Vendor code: 6480. Available at AZ Cleaning Supplies.","N","N","N","N","33.99","","N","Y","N","Y","N","","","24.79","Barrens","6480","Y","0","","N","0","33.99","Y","0","","N","0","33.99"
"S6AIL6MEESCT4BMAXCRAHOAC","OPTIONAL 3"" QC EXTENSION KIT","OPTIONAL 3"" QC EXTENSION KIT","Regular","","4501","OPTIONAL 3"" QC EXTENSION KIT","Barrens, Barrens > Accessories & Misc, Barrens > Accessories & Misc > 201-319","Barrens","OPTIONAL 3"" QC EXTENSION KIT | AZ Cleaning Supplies","OPTIONAL 3"" QC EXTENSION KIT. Vendor code: 4501. Available at AZ Cleaning Supplies.","optional-3-qc-extension-kit","","unavailable","Physical","","OPTIONAL 3"" QC EXTENSION KIT | AZ Cleaning Supplies","OPTIONAL 3"" QC EXTENSION KIT. Vendor code: 4501. Available at AZ Cleaning Supplies.","N","N","N","N","22.99","","N","Y","N","Y","N","","","15.87","Barrens","4501","Y","0","","N","0","22.99","Y","0","","N","0","22.99"
"C6PR5HMFTA2S72AQPW5SU5VD","OPTIONAL 12"" QC EXTENSION KIT","OPTIONAL 12"" QC EXTENSION KIT","Regular","","4576","OPTIONAL 12"" QC EXTENSION KIT","Barrens, Barrens > Accessories & Misc, Barrens > Accessories & Misc > 201-319","Barrens","OPTIONAL 12"" QC EXTENSION KIT | AZ Cleaning Supplies","OPTIONAL 12"" QC EXTENSION KIT. Vendor code: 4576. Available at AZ Cleaning Supplies.","optional-12-qc-extension-kit","","unavailable","Physical","","OPTIONAL 12"" QC EXTENSION KIT | AZ Cleaning Supplies","OPTIONAL 12"" QC EXTENSION KIT. Vendor code: 4576. Available at AZ Cleaning Supplies.","N","N","N","N","28.99","","N","Y","N","Y","N","","","20.65","Barrens","4576","Y","0","","N","0","28.99","Y","0","","N","0","28.99"
"7OKAYA245YN3NSYATAS3IL45","#9 ORIFICE FOR X-JET NOZZLES FOR 2000 TO 3000 PSI","#9 ORIFICE FOR X-JET NOZZLES FOR 2000 TO 3000 PSI","Regular","","5342","#9 ORIFICE FOR X-JET NOZZLES FOR 2000 TO 3000 PSI","Barrens, Barrens > Nozzles & Injectors, Barrens > Nozzles & Injectors > 001-200","Barrens","ORIFICE #9 FOR X-JET NOZZLES FOR 2000 TO 3000 PSI | AZ Cleaning Supplies","ORIFICE #9 FOR X-JET NOZZLES FOR 2000 TO 3000 PSI. Vendor code: 5342. Available at AZ Cleaning Supplies.","orifice-9-for-x-jet-nozzles-for-2000-to-3000-psi","","unavailable","Physical","","ORIFICE #9 FOR X-JET NOZZLES FOR 2000 TO 3000 PSI | AZ Cleaning Supplies","ORIFICE #9 FOR X-JET NOZZLES FOR 2000 TO 3000 PSI. Vendor code: 5342. Available at AZ Cleaning Supplies.","N","N","N","N","22.99","","N","Y","N","Y","N","","","17.01","Barrens","5342","Y","0","","N","0","22.99","Y","0","","N","0","22.99"
"AILUD7OE2YIARZ7AT7X26ODV","#20 ORIFICE FOR X-JET NOZZLES FOR 4000 TO 5000 PSI","#20 ORIFICE FOR X-JET NOZZLES FOR 4000 TO 5000 PSI","Regular","","7389","#20 ORIFICE FOR X-JET NOZZLES FOR 4000 TO 5000 PSI","Barrens, Barrens > Nozzles & Injectors, Barrens > Nozzles & Injectors > 001-200","Barrens","#20 ORIFICE FOR X-JET NOZZLES FOR 4000 TO 5000 PSI | AZ Cleaning Supplies","#20 ORIFICE FOR X-JET NOZZLES FOR 4000 TO 5000 PSI. Vendor code: 7389. Available at AZ Cleaning Supplies.","20-orifice-for-x-jet-nozzles-for-4000-to-5000-psi","","unavailable","Physical","","#20 ORIFICE FOR X-JET NOZZLES FOR 4000 TO 5000 PSI | AZ Cleaning Supplies","#20 ORIFICE FOR X-JET NOZZLES FOR 4000 TO 5000 PSI. Vendor code: 7389. Available at AZ Cleaning Supplies.","N","N","N","N","22.99","","N","Y","N","Y","N","","","17.01","Barrens","7389","Y","0","","N","0","22.99","Y","0","","N","0","22.99"
"WFIPMBQX6QJEMX6HALGRCNQT","#25 ORIFICE FOR X-JET NOZZLES FOR 4000 TO 5000 PSI","#25 ORIFICE FOR X-JET NOZZLES FOR 4000 TO 5000 PSI","Regular","","7390","#25 ORIFICE FOR X-JET NOZZLES FOR 4000 TO 5000 PSI","Barrens, Barrens > Nozzles & Injectors, Barrens > Nozzles & Injectors > 001-200","Barrens","#25 ORIFICE FOR X-JET NOZZLES FOR 4000 TO 5000 PSI | AZ Cleaning Supplies","#25 ORIFICE FOR X-JET NOZZLES FOR 4000 TO 5000 PSI. Vendor code: 7390. Available at AZ Cleaning Supplies.","25-orifice-for-x-jet-nozzles-for-4000-to-5000-psi","","unavailable","Physical","","#25 ORIFICE FOR X-JET NOZZLES FOR 4000 TO 5000 PSI | AZ Cleaning Supplies","#25 ORIFICE FOR X-JET NOZZLES FOR 4000 TO 5000 PSI. Vendor code: 7390. Available at AZ Cleaning Supplies.","N","N","N","N","22.99","","N","Y","N","Y","N","","","17.01","Barrens","7390","Y","0","","N","0","22.99","Y","0","","N","0","22.99"
"KBJBERW4SCRKYL2HSNL4TYXL","ORing 1/4 #110 Buna 100 Pack","ORing 1/4 #110 Buna 100 Pack","Regular","","85.309.102C","100 O-Ring Pack Please choose the right size and type of oring for your application and use 1/4 Bauna (buna) Oring Pack of 100 3/8 Bauna (buna) Oring Pack of 100 1/4 Viton Oring Pack of 100 3/8 Viton Oring Pack of 100","MPWSR, MPWSR > Pump Repair Parts","MPWSR","O-Ring Pack of 100 - 1/4 110 Buna | AZ Cleaning Supplies","100 O-Ring Pack Please choose the right size and type of oring for your application and use 1/4 Bauna (buna) Oring Pack of 100 3/8 Bauna (buna) Oring Pack of...","o-ring-pack-of-100","777897117844","unavailable","Physical","","O-Ring Pack of 100 - 1/4 110 Buna | AZ Cleaning Supplies","100 O-Ring Pack Please choose the right size and type of oring for your application and use 1/4 Bauna (buna) Oring Pack of 100 3/8 Bauna (buna) Oring Pack of...","N","N","N","N","16.00","","N","Y","N","Y","N","","","10.50","MPWSR","85.309.102C","Y","0","","N","0","16.00","Y","0","","N","0","16.00"
"2AQISCI7IY6WN2HVYMGREITE","ORing 3/8 #112 Viton 100 Pack","ORing 3/8 #112 Viton 100 Pack","Regular","","85.309.103VC","100 O-Ring Pack Please choose the right size and type of oring for your application and use 1/4 Bauna (buna) Oring Pack of 100 3/8 Bauna (buna) Oring Pack of 100 1/4 Viton Oring Pack of 100 3/8 Viton Oring Pack of 100","MPWSR, MPWSR > Pump Repair Parts","MPWSR","O-Ring Pack of 100 - 3/8 112 Viton | AZ Cleaning Supplies","100 O-Ring Pack Please choose the right size and type of oring for your application and use 1/4 Bauna (buna) Oring Pack of 100 3/8 Bauna (buna) Oring Pack of...","o-ring-pack-of-100-85-309-103vc","777897117813","unavailable","Physical","","O-Ring Pack of 100 - 3/8 112 Viton | AZ Cleaning Supplies","100 O-Ring Pack Please choose the right size and type of oring for your application and use 1/4 Bauna (buna) Oring Pack of 100 3/8 Bauna (buna) Oring Pack of...","N","N","N","N","38.00","","N","Y","N","Y","N","","","31.50","MPWSR","85.309.103VC","Y","0","","N","0","38.00","Y","0","","N","0","38.00"
"EK2DE6UE5PPSX5HXGEOGQIZP","OUTER WRAPPER, BE 16"" COIL FOR 59.000.000","OUTER WRAPPER, BE 16"" COIL FOR 59.000.000","Regular","","59.000.007","OUTER WRAPPER, BE 16"" COIL FOR 59.000.000","BE, BE > Equipment, BE > Equipment > 1601-1800","BE","OUTER WRAPPER, BE 16"" COIL FOR 59.000.000 | AZ Cleaning Supplies","OUTER WRAPPER, BE 16"" COIL FOR 59.000.000. Vendor code: 59.000.007. Available at AZ Cleaning Supplies.","outer-wrapper-be-16-coil-for-59-000-000","777897309393","unavailable","Physical","","OUTER WRAPPER, BE 16"" COIL FOR 59.000.000 | AZ Cleaning Supplies","OUTER WRAPPER, BE 16"" COIL FOR 59.000.000. Vendor code: 59.000.007. Available at AZ Cleaning Supplies.","N","N","N","N","339.00","","N","Y","N","Y","N","","","271.00","BE","59.000.007","Y","0","","N","0","339.00","Y","0","","N","0","339.00"
"2FAFHNOOPK3Z6WISQUJYH5HL","10016170 OUTLET NIPPLE 3/8 BSPP 3.5mm FOR K3.3, K5","10016170 OUTLET NIPPLE 3/8 BSPP 3.5mm FOR K3.3, K5","Regular","","4229","10016170 OUTLET NIPPLE 3/8 BSPP 3.5mm FOR K3.3, K5","Barrens, Barrens > Fittings & Adapters, Barrens > Fittings & Adapters > 001-200","Barrens","10016170 OUTLET NIPPLE 3/8 BSPP 3.5mm FOR K3.3, K5 | AZ Cleaning Supplies","10016170 OUTLET NIPPLE 3/8 BSPP 3.5mm FOR K3.3, K5. Vendor code: 4229. Available at AZ Cleaning Supplies.","10016170-outlet-nipple-3-8-bspp-3-5mm-for-k3-3-k5","","unavailable","Physical","","10016170 OUTLET NIPPLE 3/8 BSPP 3.5mm FOR K3.3, K5 | AZ Cleaning Supplies","10016170 OUTLET NIPPLE 3/8 BSPP 3.5mm FOR K3.3, K5. Vendor code: 4229. Available at AZ Cleaning Supplies.","N","N","N","N","21.99","","N","Y","N","Y","N","","","16.49","Barrens","4229","Y","0","","N","0","21.99","Y","0","","N","0","21.99"
"3GI7NMMPYHYHUITA7LTPXHER","P.M.R. EZ3035G-VRT3-250 W/THERMAL RELIEF","P.M.R. EZ3035G-VRT3-250 W/THERMAL RELIEF","Regular","","3696","P.M.R. EZ3035G-VRT3-250 W/THERMAL RELIEF","Barrens, Barrens > Unloaders & Flow Control","Barrens","P.M.R. EZ3035G-VRT3-250 W/THERMAL RELIEF | AZ Cleaning Supplies","P.M.R. EZ3035G-VRT3-250 W/THERMAL RELIEF. Vendor code: 3696. Available at AZ Cleaning Supplies.","p-m-r-ez3035g-vrt3-250-w-thermal-relief","","unavailable","Physical","","P.M.R. EZ3035G-VRT3-250 W/THERMAL RELIEF | AZ Cleaning Supplies","P.M.R. EZ3035G-VRT3-250 W/THERMAL RELIEF. Vendor code: 3696. Available at AZ Cleaning Supplies.","N","N","N","N","619.00","","N","Y","N","Y","N","","","492.01","Barrens","3696","Y","0","","N","0","619.00","Y","0","","N","0","619.00"
